Billdet_ID,FRANCHISE_ID,SITE_ID,Bill_ID,item_ID,QUANTITY,PRICE,Total,Note,ItemName,ItemName_Local,ItemType,ParentID,IsUpload,BillDetailStatus,BillDetailKey,TotalBeforDiscount,PriceListId,Bill_UnitID,CallCenterOrderDetailId,tablekey_ID,DetailSourceId,DiscountValue,TaxValue
269403,139,257,164533,113763,1.000000,10.000000,10.000000,NULL,Water small,NULL,1,0,1,4,NULL,10.000000,0,147356,NULL,0,NULL,0.000000,0.000000
269404,139,257,164533,0,1.000000,0.000000,0.000000,NULL,فرق سعر في كولا ,NULL,4,269403,1,4,257-269404,0.000000,0,NULL,NULL,0,NULL,NULL,NULL
269405,139,257,164533,113757,1.000000,35.000000,35.000000,NULL,v7 cola,NULL,1,0,1,4,NULL,35.000000,0,147350,NULL,0,NULL,0.000000,0.000000
269406,139,257,164533,113742,1.000000,35.000000,35.000000,NULL,French Fries,NULL,1,0,1,4,NULL,35.000000,0,147335,NULL,0,NULL,0.000000,0.000000
269407,139,257,164534,113805,1.000000,30.000000,30.000000,NULL,Delivery Charge,خدمة التوصيل,5,0,1,4,NULL,30.000000,0,147408,NULL,0,NULL,NULL,NULL
269408,139,257,164534,113709,1.000000,165.000000,165.000000,NULL,Jvolt,NULL,1,0,1,4,NULL,165.000000,0,147302,NULL,0,NULL,0.000000,0.000000
269409,139,257,164534,113710,1.000000,190.000000,190.000000,NULL,Jnash ,NULL,1,0,1,4,NULL,190.000000,0,147303,NULL,0,NULL,0.000000,0.000000
269410,139,257,164534,113712,1.000000,210.000000,210.000000,NULL,WildBlaze,NULL,1,0,1,4,NULL,210.000000,0,147305,NULL,0,NULL,0.000000,0.000000
269411,139,257,164534,113734,1.000000,50.000000,50.000000,NULL,BEEF BACON,NULL,2,269410,1,4,257-269411,50.000000,0,147327,NULL,0,NULL,0.000000,0.000000
269412,139,257,164534,113741,2.000000,125.000000,250.000000,NULL,TNT Fries,NULL,1,0,1,4,NULL,250.000000,0,147334,NULL,0,NULL,0.000000,0.000000
269413,139,257,164535,113710,1.000000,190.000000,190.000000,NULL,Jnash ,NULL,1,0,1,4,NULL,190.000000,0,147303,NULL,0,NULL,0.000000,0.000000
269414,139,257,164535,113757,2.000000,35.000000,70.000000,NULL,v7 cola,NULL,1,0,1,4,NULL,70.000000,0,147350,NULL,0,NULL,0.000000,0.000000
269415,139,257,164536,113714,1.000000,220.000000,220.000000,NULL,4PcOG,NULL,1,0,1,4,NULL,220.000000,0,147307,NULL,0,NULL,0.000000,0.000000
269416,139,257,164536,113758,1.000000,20.000000,20.000000,NULL,Big Cola,NULL,1,0,1,4,NULL,20.000000,0,147351,NULL,0,NULL,0.000000,0.000000
269417,139,257,164536,0,1.000000,0.000000,0.000000,NULL,تفاح,NULL,4,269416,1,4,257-269417,0.000000,0,NULL,NULL,0,NULL,NULL,NULL
269418,139,257,164536,113805,1.000000,30.000000,30.000000,NULL,Delivery Charge,خدمة التوصيل,5,0,1,4,NULL,30.000000,0,147408,NULL,0,NULL,NULL,NULL
269419,139,257,164537,113714,1.000000,220.000000,220.000000,NULL,4PcOG,NULL,1,0,1,4,NULL,220.000000,0,147307,NULL,0,NULL,0.000000,0.000000
269420,139,257,164537,0,1.000000,0.000000,0.000000,NULL,كلسلو رانش ,NULL,4,269419,1,4,257-269420,0.000000,0,NULL,NULL,0,NULL,NULL,NULL
269421,139,257,164537,113805,1.000000,30.000000,30.000000,NULL,Delivery Charge,خدمة التوصيل,5,0,1,4,NULL,30.000000,0,147408,NULL,0,NULL,NULL,NULL
269422,139,257,164538,113725,1.000000,380.000000,380.000000,NULL,3PC NASH,NULL,1,0,1,4,NULL,380.000000,0,147318,NULL,0,NULL,0.000000,0.000000
269423,139,257,164538,113714,1.000000,220.000000,220.000000,NULL,4PcOG,NULL,1,0,1,4,NULL,220.000000,0,147307,NULL,0,NULL,0.000000,0.000000
269424,139,257,164538,113709,1.000000,165.000000,165.000000,NULL,Jvolt,NULL,1,0,1,4,NULL,165.000000,0,147302,NULL,0,NULL,0.000000,0.000000
269425,139,257,164538,113708,1.000000,160.000000,160.000000,NULL,JOG,NULL,1,0,1,4,NULL,160.000000,0,147301,NULL,0,NULL,0.000000,0.000000
269426,139,257,164538,113745,1.000000,70.000000,70.000000,NULL,FRISKES,NULL,1,0,1,4,NULL,70.000000,0,147338,NULL,0,NULL,0.000000,0.000000
269427,139,257,164538,113746,1.000000,80.000000,80.000000,NULL,Cheesy Waffle'd,NULL,1,0,1,4,NULL,80.000000,0,147339,NULL,0,NULL,0.000000,0.000000
269428,139,257,164538,0,1.000000,0.000000,0.000000,NULL,الساعه 11:25 د,NULL,4,269427,1,4,NULL,0.000000,0,NULL,NULL,0,NULL,NULL,NULL
269429,139,257,164539,113714,1.000000,220.000000,220.000000,NULL,4PcOG,NULL,1,0,1,4,NULL,220.000000,0,147307,NULL,0,NULL,0.000000,0.000000
269430,139,257,164539,113757,1.000000,35.000000,35.000000,NULL,v7 cola,NULL,1,0,1,4,NULL,35.000000,0,147350,NULL,0,NULL,0.000000,0.000000
269431,139,257,164539,113805,1.000000,30.000000,30.000000,NULL,Delivery Charge,خدمة التوصيل,5,0,1,4,NULL,30.000000,0,147408,NULL,0,NULL,NULL,NULL
269432,139,257,164540,113805,1.000000,30.000000,30.000000,NULL,Delivery Charge,خدمة التوصيل,5,0,1,4,NULL,30.000000,0,147408,NULL,0,NULL,NULL,NULL
269433,139,257,164540,113714,1.000000,220.000000,220.000000,NULL,4PcOG,NULL,1,0,1,4,NULL,220.000000,0,147307,NULL,0,NULL,0.000000,0.000000
269434,139,257,164540,0,1.000000,0.000000,0.000000,NULL,كلسلو تشيز ,NULL,4,269433,1,4,NULL,0.000000,0,NULL,NULL,0,NULL,NULL,NULL
269435,139,257,164541,113805,1.000000,30.000000,30.000000,NULL,Delivery Charge,خدمة التوصيل,5,0,1,4,NULL,30.000000,0,147408,NULL,0,NULL,NULL,NULL
269436,139,257,164541,113711,1.000000,210.000000,210.000000,NULL,WildEpic,NULL,1,0,1,4,NULL,210.000000,0,147304,NULL,0,NULL,0.000000,0.000000
269437,139,257,164541,113737,1.000000,20.000000,20.000000,NULL,Mozzarella Stick,NULL,2,269436,1,4,257-269437,20.000000,0,147330,NULL,0,NULL,0.000000,0.000000
269438,139,257,164541,0,1.000000,0.000000,0.000000,NULL,تشيزي وايلد,NULL,4,269436,1,4,257-269438,0.000000,0,NULL,NULL,0,NULL,NULL,NULL
269439,139,257,164541,113708,2.000000,160.000000,320.000000,NULL,JOG,NULL,1,0,1,4,NULL,320.000000,0,147301,NULL,0,NULL,0.000000,0.000000
269440,139,257,164542,113716,1.000000,280.000000,280.000000,NULL,4PcNash,NULL,1,0,1,4,NULL,280.000000,0,147309,NULL,0,NULL,0.000000,0.000000
269441,139,257,164543,113708,1.000000,160.000000,160.000000,NULL,JOG,NULL,1,0,1,4,NULL,160.000000,0,147301,NULL,0,NULL,0.000000,0.000000
269442,139,257,164543,113715,1.000000,220.000000,220.000000,NULL,4PcVolt,NULL,1,0,1,4,NULL,220.000000,0,147308,NULL,0,NULL,0.000000,0.000000
269443,139,257,164543,113757,3.000000,35.000000,105.000000,NULL,v7 cola,NULL,1,0,1,4,NULL,105.000000,0,147350,NULL,0,NULL,0.000000,0.000000
269444,139,257,164543,113763,1.000000,10.000000,10.000000,NULL,Water small,NULL,1,0,1,4,NULL,10.000000,0,147356,NULL,0,NULL,0.000000,0.000000
269445,139,257,164544,113710,2.000000,190.000000,380.000000,NULL,Jnash ,NULL,1,0,1,4,NULL,380.000000,0,147303,NULL,0,NULL,0.000000,0.000000
269446,139,257,164544,125556,2.000000,40.000000,80.000000,NULL,Combo,NULL,2,269445,1,4,NULL,80.000000,0,164572,NULL,0,NULL,0.000000,0.000000
269447,139,257,164545,113716,1.000000,280.000000,280.000000,NULL,4PcNash,NULL,1,0,1,4,NULL,280.000000,0,147309,NULL,0,NULL,0.000000,0.000000
269448,139,257,164545,0,1.000000,0.000000,0.000000,NULL,شيدر بافلو,NULL,4,269447,1,4,257-269448,0.000000,0,NULL,NULL,0,NULL,NULL,NULL
269449,139,257,164545,113805,1.000000,30.000000,30.000000,NULL,Delivery Charge,خدمة التوصيل,5,0,1,4,NULL,30.000000,0,147408,NULL,0,NULL,NULL,NULL
269450,139,257,164546,113725,1.000000,380.000000,380.000000,NULL,3PC NASH,NULL,1,0,1,4,NULL,380.000000,0,147318,NULL,0,NULL,0.000000,0.000000
269451,139,257,164546,0,1.000000,0.000000,0.000000,NULL,رانش شيدر بافولو,NULL,4,269450,1,4,NULL,0.000000,0,NULL,NULL,0,NULL,NULL,NULL
269452,139,257,164547,113741,1.000000,125.000000,125.000000,NULL,TNT Fries,NULL,1,0,1,4,NULL,125.000000,0,147334,NULL,0,NULL,0.000000,0.000000
269453,139,257,164548,113714,0.500000,220.000000,110.000000,NULL,4PcOG,NULL,1,0,1,4,NULL,110.000000,0,147307,NULL,0,NULL,0.000000,0.000000
269454,139,257,164549,113711,1.000000,210.000000,210.000000,NULL,WildEpic,NULL,1,0,1,4,NULL,210.000000,0,147304,NULL,0,NULL,0.000000,0.000000
269455,139,257,164549,113712,1.000000,210.000000,210.000000,NULL,WildBlaze,NULL,1,0,1,4,NULL,210.000000,0,147305,NULL,0,NULL,0.000000,0.000000
269456,139,257,164550,113711,1.000000,210.000000,210.000000,NULL,WildEpic,NULL,1,0,1,4,NULL,210.000000,0,147304,NULL,0,NULL,0.000000,0.000000
269457,139,257,164551,113718,1.000000,560.000000,560.000000,NULL,8PcNash,NULL,1,0,1,4,NULL,560.000000,0,147311,NULL,0,NULL,0.000000,0.000000
269458,139,257,164551,0,1.000000,0.000000,0.000000,NULL,4 بارد ,NULL,4,269457,1,4,NULL,0.000000,0,NULL,NULL,0,NULL,NULL,NULL
269459,139,257,164552,113723,1.000000,300.000000,300.000000,NULL,3PC OG,NULL,1,0,1,4,NULL,300.000000,0,147316,NULL,0,NULL,0.000000,0.000000
269460,139,257,164552,0,1.000000,0.000000,0.000000,NULL,كوب سويت شيلي,NULL,4,269459,1,4,257-269460,0.000000,0,NULL,NULL,0,NULL,NULL,NULL
269461,139,257,164552,0,1.000000,0.000000,0.000000,NULL,امريكان تشيز تاكسيس ع القطعتين البارد,NULL,4,269459,1,4,257-269461,0.000000,0,NULL,NULL,0,NULL,NULL,NULL
269462,139,257,164552,0,1.000000,0.000000,0.000000,NULL,قططططعععهه سبااايييسسسييي,NULL,4,269459,1,4,NULL,0.000000,0,NULL,NULL,0,NULL,NULL,NULL
269463,139,257,164553,113764,2.000000,25.000000,50.000000,NULL,Maxi Cola,NULL,1,0,1,4,NULL,50.000000,0,147357,NULL,0,NULL,0.000000,0.000000
269464,139,257,164553,0,1.000000,0.000000,0.000000,NULL,كولسلو,NULL,4,269463,1,4,257-269464,0.000000,0,NULL,NULL,0,NULL,NULL,NULL
269465,139,257,164553,113763,1.000000,10.000000,10.000000,NULL,Water small,NULL,1,0,1,4,NULL,10.000000,0,147356,NULL,0,NULL,0.000000,0.000000
269466,139,257,164553,0,1.000000,0.000000,0.000000,NULL,عيش توست,NULL,4,269465,1,4,NULL,0.000000,0,NULL,NULL,0,NULL,NULL,NULL
269467,139,257,164554,113742,1.000000,35.000000,35.000000,NULL,French Fries,NULL,1,0,1,4,NULL,35.000000,0,147335,NULL,0,NULL,0.000000,0.000000
269468,139,257,164554,113763,1.000000,10.000000,10.000000,NULL,Water small,NULL,1,0,1,4,NULL,10.000000,0,147356,NULL,0,NULL,0.000000,0.000000
269469,139,257,164555,113708,1.000000,160.000000,160.000000,NULL,JOG,NULL,1,0,1,4,NULL,160.000000,0,147301,NULL,0,NULL,0.000000,0.000000
269470,139,257,164555,113709,3.000000,165.000000,495.000000,NULL,Jvolt,NULL,1,0,1,4,NULL,495.000000,0,147302,NULL,0,NULL,0.000000,0.000000
269471,139,257,164555,113715,1.000000,220.000000,220.000000,NULL,4PcVolt,NULL,1,0,1,4,NULL,220.000000,0,147308,NULL,0,NULL,0.000000,0.000000
269472,139,257,164555,0,1.000000,0.000000,0.000000,NULL,اتنين بارد,NULL,4,269471,1,4,257-269472,0.000000,0,NULL,NULL,0,NULL,NULL,NULL
269473,139,257,164555,113724,1.000000,300.000000,300.000000,NULL,3PC VOLT,NULL,1,0,1,4,NULL,300.000000,0,147317,NULL,0,NULL,0.000000,0.000000
269474,139,257,164555,0,1.000000,0.000000,0.000000,NULL,قطعه بارد,NULL,4,269473,1,4,NULL,0.000000,0,NULL,NULL,0,NULL,NULL,NULL
269475,139,257,164556,113709,1.000000,165.000000,165.000000,NULL,Jvolt,NULL,1,0,1,4,NULL,165.000000,0,147302,NULL,0,NULL,0.000000,0.000000
269476,139,257,164557,113724,1.000000,300.000000,300.000000,NULL,3PC VOLT,NULL,1,0,1,4,NULL,300.000000,0,147317,NULL,0,NULL,0.000000,0.000000
269477,139,257,164557,113714,0.500000,220.000000,110.000000,NULL,4PcOG,NULL,1,0,1,4,NULL,110.000000,0,147307,NULL,0,NULL,0.000000,0.000000
269478,139,257,164557,0,1.000000,0.000000,0.000000,NULL,بطاطس كامله و توست كامل زي الوجبه العاديه,NULL,4,269477,1,4,257-269478,0.000000,0,NULL,NULL,0,NULL,NULL,NULL
269479,139,257,164557,0,1.000000,0.000000,0.000000,NULL,في كولا بدل البيج,NULL,4,269477,1,4,NULL,0.000000,0,NULL,NULL,0,NULL,NULL,NULL
269480,139,257,164558,113714,0.500000,220.000000,110.000000,NULL,4PcOG,NULL,1,0,1,4,NULL,110.000000,0,147307,NULL,0,NULL,0.000000,0.000000
269481,139,257,164558,0,1.000000,0.000000,0.000000,NULL,حاجات الوجبه الكامله ,NULL,4,269480,1,4,257-269481,0.000000,0,NULL,NULL,0,NULL,NULL,NULL
269482,139,257,164558,0,1.000000,0.000000,0.000000,NULL,فيكولا بدل بيج,NULL,4,269480,1,4,257-269482,0.000000,0,NULL,NULL,0,NULL,NULL,NULL
269483,139,257,164558,113724,1.000000,300.000000,300.000000,NULL,3PC VOLT,NULL,1,0,1,4,NULL,300.000000,0,147317,NULL,0,NULL,0.000000,0.000000
269484,139,257,164558,113805,1.000000,30.000000,30.000000,NULL,Delivery Charge,خدمة التوصيل,5,0,1,4,NULL,30.000000,0,147408,NULL,0,NULL,NULL,NULL
269485,139,257,164559,113711,1.000000,210.000000,210.000000,NULL,WildEpic,NULL,1,0,1,4,NULL,210.000000,0,147304,NULL,0,NULL,0.000000,0.000000
269486,139,257,164559,113734,1.000000,50.000000,50.000000,NULL,BEEF BACON,NULL,2,269485,1,4,257-269486,50.000000,0,147327,NULL,0,NULL,0.000000,0.000000
269487,139,257,164559,113713,1.000000,250.000000,250.000000,NULL,WildNash,NULL,1,0,1,4,NULL,250.000000,0,147306,NULL,0,NULL,0.000000,0.000000
269488,139,257,164559,0,1.000000,0.000000,0.000000,NULL,بدون هالبنيو,NULL,4,269487,1,4,NULL,0.000000,0,NULL,NULL,0,NULL,NULL,NULL
269489,139,257,164560,113757,2.000000,35.000000,70.000000,NULL,v7 cola,NULL,1,0,1,4,NULL,70.000000,0,147350,NULL,0,NULL,0.000000,0.000000
269490,139,257,164561,113719,1.000000,440.000000,440.000000,NULL,8PcVolt,NULL,1,0,1,4,NULL,440.000000,0,147312,NULL,0,NULL,0.000000,0.000000
269491,139,257,164561,0,1.000000,0.000000,0.000000,NULL,جارلك,NULL,4,269490,1,4,257-269491,0.000000,0,NULL,NULL,0,NULL,NULL,NULL
269492,139,257,164561,125542,1.000000,125.000000,125.000000,NULL,Mega Drip,NULL,1,0,1,4,NULL,125.000000,0,164556,NULL,0,NULL,0.000000,0.000000
269493,139,257,164561,0,1.000000,0.000000,0.000000,NULL,بافولو,NULL,4,269492,1,4,257-269493,0.000000,0,NULL,NULL,0,NULL,NULL,NULL
269494,139,257,164561,113736,1.000000,25.000000,25.000000,NULL,EXTRA Sauce,NULL,2,269492,1,4,257-269494,25.000000,0,147329,NULL,0,NULL,0.000000,0.000000
269495,139,257,164561,0,1.000000,0.000000,0.000000,NULL,كب هاني ماستر,NULL,4,269492,1,4,257-269495,0.000000,0,NULL,NULL,0,NULL,NULL,NULL
269496,139,257,164561,113805,1.000000,30.000000,30.000000,NULL,Delivery Charge,خدمة التوصيل,5,0,1,4,NULL,30.000000,0,147408,NULL,0,NULL,NULL,NULL
269497,139,257,164562,113723,1.000000,300.000000,300.000000,NULL,3PC OG,NULL,1,0,1,4,NULL,300.000000,0,147316,NULL,0,NULL,0.000000,0.000000
269498,139,257,164562,0,1.000000,0.000000,0.000000,NULL,هاني ماستر سويت شيلي رانش,NULL,4,269497,1,4,257-269498,0.000000,0,NULL,NULL,0,NULL,NULL,NULL
269499,139,257,164562,0,1.000000,0.000000,0.000000,NULL,كب امريكان تشيز,NULL,4,269497,1,4,257-269499,0.000000,0,NULL,NULL,0,NULL,NULL,NULL
269500,139,257,164562,113742,1.000000,35.000000,35.000000,NULL,French Fries,NULL,1,0,1,4,NULL,35.000000,0,147335,NULL,0,NULL,0.000000,0.000000
269501,139,257,164562,113763,1.000000,10.000000,10.000000,NULL,Water small,NULL,1,0,1,4,NULL,10.000000,0,147356,NULL,0,NULL,0.000000,0.000000
269502,139,257,164562,0,1.000000,0.000000,0.000000,NULL,فرق في كولا,NULL,4,269501,1,4,257-269502,0.000000,0,NULL,NULL,0,NULL,NULL,NULL
269503,139,257,164562,113805,1.000000,30.000000,30.000000,NULL,Delivery Charge,خدمة التوصيل,5,0,1,4,NULL,30.000000,0,147408,NULL,0,NULL,NULL,NULL
269504,139,257,164563,113763,3.000000,10.000000,30.000000,NULL,Water small,NULL,1,0,1,4,NULL,30.000000,0,147356,NULL,0,NULL,0.000000,0.000000
269505,139,257,164564,113724,1.000000,300.000000,300.000000,NULL,3PC VOLT,NULL,1,0,1,4,NULL,300.000000,0,147317,NULL,0,NULL,0.000000,0.000000
269506,139,257,164564,0,1.000000,0.000000,0.000000,NULL,سويت شيلي هاني ماستر تشيز ديب,NULL,4,269505,1,4,NULL,0.000000,0,NULL,NULL,0,NULL,NULL,NULL
269507,139,257,164565,113725,3.000000,380.000000,1140.000000,NULL,3PC NASH,NULL,1,0,1,4,NULL,1140.000000,0,147318,NULL,0,NULL,0.000000,0.000000
269508,139,257,164565,0,1.000000,0.000000,0.000000,NULL,سويت شيلي تشيز تكساس ,NULL,4,269507,1,4,257-269508,0.000000,0,NULL,NULL,0,NULL,NULL,NULL
269509,139,257,164565,0,1.000000,0.000000,0.000000,NULL,سويت شيلي تشيز باربيكيو ,NULL,4,269507,1,4,257-269509,0.000000,0,NULL,NULL,0,NULL,NULL,NULL
269510,139,257,164565,113763,3.000000,10.000000,30.000000,NULL,Water small,NULL,1,0,1,4,NULL,30.000000,0,147356,NULL,0,NULL,0.000000,0.000000
269511,139,257,164565,0,1.000000,0.000000,0.000000,NULL,2 فرق سعر كولا ,NULL,4,269510,1,4,NULL,0.000000,0,NULL,NULL,0,NULL,NULL,NULL
269512,139,257,164566,113763,2.000000,10.000000,20.000000,NULL,Water small,NULL,1,0,1,4,NULL,20.000000,0,147356,NULL,0,NULL,0.000000,0.000000
269513,139,257,164567,113723,3.000000,300.000000,900.000000,NULL,3PC OG,NULL,1,0,1,4,NULL,900.000000,0,147316,NULL,0,NULL,0.000000,0.000000
269514,139,257,164567,0,1.000000,0.000000,0.000000,NULL,تشيز بافلو سويت شيلي ,NULL,4,269513,1,4,257-269514,0.000000,0,NULL,NULL,0,NULL,NULL,NULL
269515,139,257,164567,0,1.000000,0.000000,0.000000,NULL,3,NULL,4,269513,1,4,NULL,0.000000,0,NULL,NULL,0,NULL,NULL,NULL
269516,139,257,164568,113763,1.000000,10.000000,10.000000,NULL,Water small,NULL,1,0,1,4,NULL,10.000000,0,147356,NULL,0,NULL,0.000000,0.000000
269517,139,257,164569,113805,1.000000,30.000000,30.000000,NULL,Delivery Charge,خدمة التوصيل,5,0,1,4,NULL,30.000000,0,147408,NULL,0,NULL,NULL,NULL
269518,139,257,164569,113711,1.000000,210.000000,210.000000,NULL,WildEpic,NULL,1,0,1,4,NULL,210.000000,0,147304,NULL,0,NULL,0.000000,0.000000
269519,139,257,164569,113714,1.000000,220.000000,220.000000,NULL,4PcOG,NULL,1,0,1,4,NULL,220.000000,0,147307,NULL,0,NULL,0.000000,0.000000
269520,139,257,164569,113716,3.000000,280.000000,840.000000,NULL,4PcNash,NULL,1,0,1,4,NULL,840.000000,0,147309,NULL,0,NULL,0.000000,0.000000
269521,139,257,164569,113711,1.000000,210.000000,210.000000,NULL,WildEpic,NULL,1,0,1,4,NULL,210.000000,0,147304,NULL,0,NULL,0.000000,0.000000
269522,139,257,164569,113734,1.000000,50.000000,50.000000,NULL,BEEF BACON,NULL,2,269521,1,4,NULL,50.000000,0,147327,NULL,0,NULL,0.000000,0.000000
269523,139,257,164570,113805,1.000000,30.000000,30.000000,NULL,Delivery Charge,خدمة التوصيل,5,0,1,4,NULL,30.000000,0,147408,NULL,0,NULL,NULL,NULL
269524,139,257,164570,113708,1.000000,160.000000,160.000000,NULL,JOG,NULL,1,0,1,4,NULL,160.000000,0,147301,NULL,0,NULL,0.000000,0.000000
269525,139,257,164570,113743,1.000000,40.000000,40.000000,NULL,Curly Fries,NULL,1,0,1,4,NULL,40.000000,0,147336,NULL,0,NULL,0.000000,0.000000
269526,139,257,164570,113757,1.000000,35.000000,35.000000,NULL,v7 cola,NULL,1,0,1,4,NULL,35.000000,0,147350,NULL,0,NULL,0.000000,0.000000
269527,139,257,164571,113709,1.000000,165.000000,165.000000,NULL,Jvolt,NULL,1,0,1,4,NULL,165.000000,0,147302,NULL,0,NULL,0.000000,0.000000
269528,139,257,164571,125556,1.000000,40.000000,40.000000,NULL,Combo,NULL,2,269527,1,4,257-269528,40.000000,0,164572,NULL,0,NULL,0.000000,0.000000
269529,139,257,164571,113724,1.000000,300.000000,300.000000,NULL,3PC VOLT,NULL,1,0,1,4,NULL,300.000000,0,147317,NULL,0,NULL,0.000000,0.000000
269530,139,257,164571,0,1.000000,0.000000,0.000000,NULL,سويت شيلي تشيز هاني ماستر ,NULL,4,269529,1,4,NULL,0.000000,0,NULL,NULL,0,NULL,NULL,NULL
269531,139,257,164572,113708,1.000000,160.000000,160.000000,NULL,JOG,NULL,1,0,1,4,NULL,160.000000,0,147301,NULL,0,NULL,0.000000,0.000000
269532,139,257,164572,113714,1.000000,220.000000,220.000000,NULL,4PcOG,NULL,1,0,1,4,NULL,220.000000,0,147307,NULL,0,NULL,0.000000,0.000000
269533,139,257,164572,0,1.000000,0.000000,0.000000,NULL,كلسلو هاني ماستر ,NULL,4,269532,1,4,257-269533,0.000000,0,NULL,NULL,0,NULL,NULL,NULL
269534,139,257,164572,113742,1.000000,35.000000,35.000000,NULL,French Fries,NULL,1,0,1,4,NULL,35.000000,0,147335,NULL,0,NULL,0.000000,0.000000
269535,139,257,164573,113714,1.000000,220.000000,220.000000,NULL,4PcOG,NULL,1,0,1,4,NULL,220.000000,0,147307,NULL,0,NULL,0.000000,0.000000
269536,139,257,164573,0,1.000000,0.000000,0.000000,NULL,كلسلو سويت شيلي ,NULL,4,269535,1,4,257-269536,0.000000,0,NULL,NULL,0,NULL,NULL,NULL
269537,139,257,164573,113711,1.000000,210.000000,210.000000,NULL,WildEpic,NULL,1,0,1,4,NULL,210.000000,0,147304,NULL,0,NULL,0.000000,0.000000
269538,139,257,164573,113734,1.000000,50.000000,50.000000,NULL,BEEF BACON,NULL,2,269537,1,4,257-269538,50.000000,0,147327,NULL,0,NULL,0.000000,0.000000
269539,139,257,164573,113746,1.000000,80.000000,80.000000,NULL,Cheesy Waffle'd,NULL,1,0,1,4,NULL,80.000000,0,147339,NULL,0,NULL,0.000000,0.000000
269540,139,257,164573,0,1.000000,0.000000,0.000000,NULL,بدون تشيز ,NULL,4,269539,1,4,257-269540,0.000000,0,NULL,NULL,0,NULL,NULL,NULL
269541,139,257,164573,113757,2.000000,35.000000,70.000000,NULL,v7 cola,NULL,1,0,1,4,NULL,70.000000,0,147350,NULL,0,NULL,0.000000,0.000000
269542,139,257,164574,113805,1.000000,30.000000,30.000000,NULL,Delivery Charge,خدمة التوصيل,5,0,1,4,NULL,30.000000,0,147408,NULL,0,NULL,NULL,NULL
269543,139,257,164574,113708,1.000000,160.000000,160.000000,NULL,JOG,NULL,1,0,1,4,NULL,160.000000,0,147301,NULL,0,NULL,0.000000,0.000000
269544,139,257,164575,113716,1.000000,280.000000,280.000000,NULL,4PcNash,NULL,1,0,1,4,NULL,280.000000,0,147309,NULL,0,NULL,0.000000,0.000000
269545,139,257,164575,113711,1.000000,210.000000,210.000000,NULL,WildEpic,NULL,1,0,1,4,NULL,210.000000,0,147304,NULL,0,NULL,0.000000,0.000000
269546,139,257,164575,113734,1.000000,50.000000,50.000000,NULL,BEEF BACON,NULL,2,269545,1,4,257-269546,50.000000,0,147327,NULL,0,NULL,0.000000,0.000000
269547,139,257,164575,113714,1.000000,220.000000,220.000000,NULL,4PcOG,NULL,1,0,1,4,NULL,220.000000,0,147307,NULL,0,NULL,0.000000,0.000000
269548,139,257,164576,113805,1.000000,30.000000,30.000000,NULL,Delivery Charge,خدمة التوصيل,5,0,1,4,NULL,30.000000,0,147408,NULL,0,NULL,NULL,NULL
269549,139,257,164576,113723,1.000000,300.000000,300.000000,NULL,3PC OG,NULL,1,0,1,4,NULL,300.000000,0,147316,NULL,0,NULL,0.000000,0.000000
269550,139,257,164576,0,1.000000,0.000000,0.000000,NULL,سويت شيلي تشيز تكساس ,NULL,4,269549,1,4,NULL,0.000000,0,NULL,NULL,0,NULL,NULL,NULL
269551,139,257,164577,113725,1.000000,380.000000,380.000000,NULL,3PC NASH,NULL,1,0,1,4,NULL,380.000000,0,147318,NULL,0,NULL,0.000000,0.000000
269552,139,257,164577,0,1.000000,0.000000,0.000000,NULL,سويت تشيلي بافلو تشيز ديب,NULL,4,269551,1,4,257-269552,0.000000,0,NULL,NULL,0,NULL,NULL,NULL
269553,139,257,164577,113805,1.000000,30.000000,30.000000,NULL,Delivery Charge,خدمة التوصيل,5,0,1,4,NULL,30.000000,0,147408,NULL,0,NULL,NULL,NULL
269554,139,257,164578,113708,1.000000,160.000000,160.000000,NULL,JOG,NULL,1,0,1,4,NULL,160.000000,0,147301,NULL,0,NULL,0.000000,0.000000
269555,139,257,164578,113714,1.000000,220.000000,220.000000,NULL,4PcOG,NULL,1,0,1,4,NULL,220.000000,0,147307,NULL,0,NULL,0.000000,0.000000
269556,139,257,164578,0,1.000000,0.000000,0.000000,NULL,تكساس,NULL,4,269555,1,4,257-269556,0.000000,0,NULL,NULL,0,NULL,NULL,NULL
269557,139,257,164578,113741,1.000000,125.000000,125.000000,NULL,TNT Fries,NULL,1,0,1,4,NULL,125.000000,0,147334,NULL,0,NULL,0.000000,0.000000
269558,139,257,164578,0,1.000000,0.000000,0.000000,NULL,سبايسي ,NULL,4,269557,1,4,257-269558,0.000000,0,NULL,NULL,0,NULL,NULL,NULL
269559,139,257,164578,113736,1.000000,25.000000,25.000000,NULL,EXTRA Sauce,NULL,2,269557,1,4,257-269559,25.000000,0,147329,NULL,0,NULL,0.000000,0.000000
269560,139,257,164578,0,1.000000,0.000000,0.000000,NULL,بافلو ,NULL,4,269557,1,4,257-269560,0.000000,0,NULL,NULL,0,NULL,NULL,NULL
269561,139,257,164578,113805,1.000000,30.000000,30.000000,NULL,Delivery Charge,خدمة التوصيل,5,0,1,4,NULL,30.000000,0,147408,NULL,0,NULL,NULL,NULL
269562,139,257,164579,113805,1.000000,30.000000,30.000000,NULL,Delivery Charge,خدمة التوصيل,5,0,1,4,NULL,30.000000,0,147408,NULL,0,NULL,NULL,NULL
